pokemonKey,pokemonName,moveName,naturalSource,level,versionGroup,learnMethod,formerLearnMethod,naturalizedRareTm
roselia,Roselia,Magical Leaf,level-up,25,,,,no
roselia,Roselia,Grass Whistle,level-up,29,,,,no
roselia,Roselia,Giga Drain,level-up,33,,,,no
roselia,Roselia,Sweet Scent,level-up,37,,,,no
roselia,Roselia,Ingrain,level-up,41,,,,no
roselia,Roselia,Toxic,level-up,45,,,,no
roselia,Roselia,Petal Dance,level-up,49,,,,no
roselia,Roselia,Aromatherapy,level-up,53,,,,no
roselia,Roselia,Synthesis,level-up,57,,,,no
roselia,Roselia,Toxic Spikes,level-up,28,,,,no
roselia,Roselia,Petal Blizzard,level-up,50,,,,no
roselia,Roselia,Worry Seed,level-up,1,,,,no
roselia,Roselia,Water Sport,level-up,7,,,,no
roselia,Roselia,Razor Leaf,naturalized-rare-tm,,brilliant-diamond-shining-pearl,egg,egg,yes
roselia,Roselia,Sleep Powder,naturalized-rare-tm,,brilliant-diamond-shining-pearl,egg,egg,yes
roselia,Roselia,Cotton Spore,naturalized-rare-tm,,brilliant-diamond-shining-pearl,egg,egg,yes
roselia,Roselia,Life Dew,naturalized-rare-tm,,brilliant-diamond-shining-pearl,egg,egg,yes
roserade,Roserade,Weather Ball,level-up,1,,,,no
roserade,Roserade,Poison Sting,level-up,1,,,,no
roserade,Roserade,Mega Drain,level-up,1,,,,no
roserade,Roserade,Magical Leaf,level-up,1,,,,no
roserade,Roserade,Sweet Scent,level-up,1,,,,no
roserade,Roserade,Venom Drench,level-up,1,,,,no
roserade,Roserade,Grassy Terrain,level-up,1,,,,no
roserade,Roserade,Leech Seed,level-up,1,,,,no
roserade,Roserade,Toxic Spikes,level-up,1,,,,no
roserade,Roserade,Giga Drain,level-up,1,,,,no
roserade,Roserade,Synthesis,level-up,1,,,,no
roserade,Roserade,Toxic,level-up,1,,,,no
roserade,Roserade,Petal Blizzard,level-up,1,,,,no
roserade,Roserade,Aromatherapy,level-up,1,,,,no
roserade,Roserade,Ingrain,level-up,1,,,,no
roserade,Roserade,Petal Dance,level-up,1,,,,no
roserade,Roserade,Absorb,level-up,1,,,,no
roserade,Roserade,Growth,level-up,1,,,,no
roserade,Roserade,Stun Spore,level-up,1,,,,no
roserade,Roserade,Worry Seed,level-up,1,,,,no
roserade,Roserade,Grass Whistle,level-up,22,,,,no
roserade,Roserade,Water Sport,level-up,7,,,,no
roserade,Roserade,Cotton Spore,naturalized-rare-tm,,showdown-gen-8,egg,egg,yes
roserade,Roserade,Life Dew,naturalized-rare-tm,,showdown-gen-8,egg,egg,yes
roserade,Roserade,Razor Leaf,naturalized-rare-tm,,showdown-gen-8,egg,egg,yes
roserade,Roserade,Sleep Powder,naturalized-rare-tm,,showdown-gen-8,egg,egg,yes
rotom,Rotom,Trick,level-up,1,,,,no
rotom,Rotom,Astonish,level-up,1,,,,no
rotom,Rotom,Thunder Wave,level-up,1,,,,no
rotom,Rotom,Thunder Shock,level-up,1,,,,no
rotom,Rotom,Confuse Ray,level-up,1,,,,no
rotom,Rotom,Uproar,level-up,8,,,,no
rotom,Rotom,Double Team,level-up,15,,,,no
rotom,Rotom,Shock Wave,level-up,22,,,,no
rotom,Rotom,Ominous Wind,level-up,29,,,,no
rotom,Rotom,Substitute,level-up,36,,,,no
rotom,Rotom,Charge,level-up,43,,,,no
rotom,Rotom,Discharge,level-up,50,,,,no
rotom,Rotom,Electro Ball,level-up,43,,,,no
rotom,Rotom,Hex,level-up,50,,,,no
rowlet,Rowlet,Tackle,level-up,1,,,,no
rowlet,Rowlet,Leafage,level-up,1,,,,no
rowlet,Rowlet,Growl,level-up,4,,,,no
rowlet,Rowlet,Peck,level-up,8,,,,no
rowlet,Rowlet,Astonish,level-up,11,,,,no
rowlet,Rowlet,Razor Leaf,level-up,15,,,,no
rowlet,Rowlet,Foresight,level-up,18,,,,no
rowlet,Rowlet,Pluck,level-up,22,,,,no
rowlet,Rowlet,Synthesis,level-up,25,,,,no
rowlet,Rowlet,Fury Attack,level-up,29,,,,no
rowlet,Rowlet,Sucker Punch,level-up,32,,,,no
rowlet,Rowlet,Leaf Blade,level-up,36,,,,no
rowlet,Rowlet,Feather Dance,level-up,39,,,,no
rowlet,Rowlet,Brave Bird,level-up,43,,,,no
rowlet,Rowlet,Nasty Plot,level-up,46,,,,no
rowlet,Rowlet,Ominous Wind,level-up,16,,,,no
rowlet,Rowlet,Shadow Sneak,level-up,12,,,,no
rufflet,Rufflet,Peck,level-up,1,,,,no
rufflet,Rufflet,Leer,level-up,1,,,,no
rufflet,Rufflet,Fury Attack,level-up,5,,,,no
rufflet,Rufflet,Wing Attack,level-up,10,,,,no
rufflet,Rufflet,Hone Claws,level-up,14,,,,no
rufflet,Rufflet,Scary Face,level-up,19,,,,no
rufflet,Rufflet,Aerial Ace,level-up,23,,,,no
rufflet,Rufflet,Slash,level-up,28,,,,no
rufflet,Rufflet,Defog,level-up,32,,,,no
rufflet,Rufflet,Tailwind,level-up,37,,,,no
rufflet,Rufflet,Air Slash,level-up,41,,,,no
rufflet,Rufflet,Crush Claw,level-up,46,,,,no
rufflet,Rufflet,Sky Drop,level-up,50,,,,no
rufflet,Rufflet,Whirlwind,level-up,55,,,,no
rufflet,Rufflet,Brave Bird,level-up,59,,,,no
rufflet,Rufflet,Thrash,level-up,64,,,,no
runerigus,Runerigus,Shadow Claw,level-up,0,,,,no
runerigus,Runerigus,Scary Face,level-up,1,,,,no
runerigus,Runerigus,Astonish,level-up,1,,,,no
runerigus,Runerigus,Protect,level-up,1,,,,no
runerigus,Runerigus,Haze,level-up,1,,,,no
runerigus,Runerigus,Night Shade,level-up,1,,,,no
runerigus,Runerigus,Disable,level-up,12,,,,no
runerigus,Runerigus,Brutal Swing,level-up,16,,,,no
runerigus,Runerigus,Crafty Shield,level-up,20,,,,no
runerigus,Runerigus,Hex,level-up,24,,,,no
runerigus,Runerigus,Mean Look,level-up,28,,,,no
runerigus,Runerigus,Slam,level-up,32,,,,no
runerigus,Runerigus,Curse,level-up,38,,,,no
runerigus,Runerigus,Shadow Ball,level-up,44,,,,no
runerigus,Runerigus,Earthquake,level-up,50,,,,no
runerigus,Runerigus,Power Split,level-up,56,,,,no
runerigus,Runerigus,Guard Split,level-up,56,,,,no
runerigus,Runerigus,Destiny Bond,level-up,62,,,,no
sableye,Sableye,Leer,level-up,1,,,,no
sableye,Sableye,Scratch,level-up,1,,,,no
sableye,Sableye,Foresight,level-up,5,,,,no
sableye,Sableye,Night Shade,level-up,9,,,,no
sableye,Sableye,Astonish,level-up,13,,,,no
sableye,Sableye,Fury Swipes,level-up,17,,,,no
sableye,Sableye,Fake Out,level-up,21,,,,no
sableye,Sableye,Detect,level-up,25,,,,no
sableye,Sableye,Feint Attack,level-up,29,,,,no
sableye,Sableye,Knock Off,level-up,33,,,,no
sableye,Sableye,Confuse Ray,level-up,37,,,,no
sableye,Sableye,Shadow Ball,level-up,41,,,,no
sableye,Sableye,Mean Look,level-up,45,,,,no
sableye,Sableye,Shadow Sneak,level-up,25,,,,no
sableye,Sableye,Punishment,level-up,36,,,,no
sableye,Sableye,Shadow Claw,level-up,39,,,,no
sableye,Sableye,Power Gem,level-up,43,,,,no
sableye,Sableye,Zen Headbutt,level-up,50,,,,no
sableye,Sableye,Foul Play,level-up,50,,,,no
sableye,Sableye,Disable,level-up,15,,,,no
sableye,Sableye,Moonlight,naturalized-rare-tm,,brilliant-diamond-shining-pearl,egg,egg,yes
sableye,Sableye,Metal Burst,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
sableye,Sableye,Octazooka,naturalized-rare-tm,,showdown-gen-5,event,event,yes
salamence,Salamence,Rage,level-up,1,,,,no
salamence,Salamence,Bite,level-up,1,,,,no
salamence,Salamence,Leer,level-up,1,,,,no
salamence,Salamence,Headbutt,level-up,1,,,,no
salamence,Salamence,Focus Energy,level-up,21,,,,no
salamence,Salamence,Ember,level-up,25,,,,no
salamence,Salamence,Protect,level-up,30,,,,no
salamence,Salamence,Dragon Breath,level-up,38,,,,no
salamence,Salamence,Scary Face,level-up,47,,,,no
salamence,Salamence,Fly,level-up,50,,,,no
salamence,Salamence,Crunch,level-up,61,,,,no
salamence,Salamence,Dragon Claw,level-up,79,,,,no
salamence,Salamence,Double-Edge,level-up,93,,,,no
salamence,Salamence,Fire Fang,level-up,1,,,,no
salamence,Salamence,Thunder Fang,level-up,1,,,,no
salamence,Salamence,Zen Headbutt,level-up,37,,,,no
salamence,Salamence,Dragon Tail,level-up,80,,,,no
salamence,Salamence,Flamethrower,level-up,49,,,,no
salamence,Salamence,Outrage,level-up,64,,,,no
salamence,Salamence,Roost,level-up,1,,,,no
salamence,Salamence,Dual Wingbeat,level-up,1,,,,no
salandit,Salandit,Scratch,level-up,1,,,,no
salandit,Salandit,Poison Gas,level-up,1,,,,no
salandit,Salandit,Ember,level-up,5,,,,no
salandit,Salandit,Sweet Scent,level-up,8,,,,no
salandit,Salandit,Dragon Rage,level-up,13,,,,no
salandit,Salandit,Smog,level-up,16,,,,no
salandit,Salandit,Double Slap,level-up,21,,,,no
salandit,Salandit,Flame Burst,level-up,24,,,,no
salandit,Salandit,Toxic,level-up,29,,,,no
salandit,Salandit,Nasty Plot,level-up,32,,,,no
salandit,Salandit,Venoshock,level-up,37,,,,no
salandit,Salandit,Flamethrower,level-up,40,,,,no
salandit,Salandit,Venom Drench,level-up,45,,,,no
salandit,Salandit,Dragon Pulse,level-up,48,,,,no
salandit,Salandit,Poison Fang,level-up,15,,,,no
salandit,Salandit,Incinerate,level-up,30,,,,no
salandit,Salandit,Endeavor,level-up,60,,,,no
salazzle,Salazzle,Captivate,level-up,0,,,,no
salazzle,Salazzle,Disable,level-up,1,,,,no
salazzle,Salazzle,Encore,level-up,1,,,,no
salazzle,Salazzle,Torment,level-up,1,,,,no
salazzle,Salazzle,Swagger,level-up,1,,,,no
salazzle,Salazzle,Pound,level-up,1,,,,no
salazzle,Salazzle,Poison Gas,level-up,1,,,,no
salazzle,Salazzle,Ember,level-up,1,,,,no
salazzle,Salazzle,Sweet Scent,level-up,1,,,,no
salazzle,Salazzle,Dragon Rage,level-up,13,,,,no
salazzle,Salazzle,Smog,level-up,16,,,,no
salazzle,Salazzle,Double Slap,level-up,21,,,,no
salazzle,Salazzle,Flame Burst,level-up,24,,,,no
salazzle,Salazzle,Toxic,level-up,29,,,,no
salazzle,Salazzle,Nasty Plot,level-up,32,,,,no
salazzle,Salazzle,Venoshock,level-up,39,,,,no
salazzle,Salazzle,Flamethrower,level-up,44,,,,no
salazzle,Salazzle,Venom Drench,level-up,51,,,,no
salazzle,Salazzle,Dragon Pulse,level-up,56,,,,no
salazzle,Salazzle,Fire Lash,level-up,0,,,,no
salazzle,Salazzle,Knock Off,level-up,1,,,,no
salazzle,Salazzle,Scratch,level-up,1,,,,no
salazzle,Salazzle,Endeavor,level-up,1,,,,no
salazzle,Salazzle,Poison Fang,level-up,15,,,,no
salazzle,Salazzle,Incinerate,level-up,30,,,,no
samurott,Samurott,Megahorn,level-up,1,,,,no
samurott,Samurott,Tackle,level-up,1,,,,no
samurott,Samurott,Tail Whip,level-up,1,,,,no
samurott,Samurott,Water Gun,level-up,1,,,,no
samurott,Samurott,Water Sport,level-up,1,,,,no
samurott,Samurott,Focus Energy,level-up,13,,,,no
samurott,Samurott,Razor Shell,level-up,17,,,,no
samurott,Samurott,Fury Cutter,level-up,20,,,,no
samurott,Samurott,Water Pulse,level-up,25,,,,no
samurott,Samurott,Revenge,level-up,28,,,,no
samurott,Samurott,Aqua Jet,level-up,33,,,,no
samurott,Samurott,Slash,level-up,36,,,,no
samurott,Samurott,Encore,level-up,38,,,,no
samurott,Samurott,Aqua Tail,level-up,45,,,,no
samurott,Samurott,Retaliate,level-up,50,,,,no
samurott,Samurott,Swords Dance,level-up,57,,,,no
samurott,Samurott,Hydro Pump,level-up,62,,,,no
samurott,Samurott,Soak,level-up,1,,,,no
samurott,Samurott,Aerial Ace,level-up,29,,,,no
samurott,Samurott,Sacred Sword,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
samurott,Samurott,Aqua Cutter,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
sandaconda,Sandaconda,Skull Bash,level-up,1,,,,no
sandaconda,Sandaconda,Wrap,level-up,1,,,,no
sandaconda,Sandaconda,Sand Attack,level-up,1,,,,no
sandaconda,Sandaconda,Minimize,level-up,1,,,,no
sandaconda,Sandaconda,Brutal Swing,level-up,1,,,,no
sandaconda,Sandaconda,Bulldoze,level-up,15,,,,no
sandaconda,Sandaconda,Headbutt,level-up,20,,,,no
sandaconda,Sandaconda,Glare,level-up,25,,,,no
sandaconda,Sandaconda,Dig,level-up,30,,,,no
sandaconda,Sandaconda,Sandstorm,level-up,35,,,,no
sandaconda,Sandaconda,Slam,level-up,42,,,,no
sandaconda,Sandaconda,Coil,level-up,49,,,,no
sandaconda,Sandaconda,Sand Tomb,level-up,51,,,,no
sandile,Sandile,Leer,level-up,1,,,,no
sandile,Sandile,Rage,level-up,1,,,,no
sandile,Sandile,Bite,level-up,4,,,,no
sandile,Sandile,Sand Attack,level-up,7,,,,no
sandile,Sandile,Torment,level-up,10,,,,no
sandile,Sandile,Sand Tomb,level-up,13,,,,no
sandile,Sandile,Assurance,level-up,16,,,,no
sandile,Sandile,Mud-Slap,level-up,19,,,,no
sandile,Sandile,Swagger,level-up,25,,,,no
sandile,Sandile,Crunch,level-up,28,,,,no
sandile,Sandile,Dig,level-up,31,,,,no
sandile,Sandile,Scary Face,level-up,34,,,,no
sandile,Sandile,Foul Play,level-up,37,,,,no
sandile,Sandile,Sandstorm,level-up,40,,,,no
sandile,Sandile,Earthquake,level-up,43,,,,no
sandile,Sandile,Thrash,level-up,46,,,,no
sandile,Sandile,Power Trip,level-up,1,,,,no
sandile,Sandile,Hone Claws,level-up,6,,,,no
sandshrew,Sandshrew,Scratch,level-up,1,,,,no
sandshrew,Sandshrew,Sand Attack,level-up,10,,,,no
sandshrew,Sandshrew,Slash,level-up,17,,,,no
sandshrew,Sandshrew,Poison Sting,level-up,24,,,,no
sandshrew,Sandshrew,Swift,level-up,31,,,,no
sandshrew,Sandshrew,Fury Swipes,level-up,38,,,,no
sandshrew,Sandshrew,Defense Curl,level-up,6,,,,no
sandshrew,Sandshrew,Sandstorm,level-up,45,,,,no
sandshrew,Sandshrew,Sand Tomb,level-up,45,,,,no
sandshrew,Sandshrew,Rapid Spin,level-up,13,,,,no
sandshrew,Sandshrew,Rollout,level-up,21,,,,no
sandshrew,Sandshrew,Fury Cutter,level-up,25,,,,no
sandshrew,Sandshrew,Gyro Ball,level-up,33,,,,no
sandshrew,Sandshrew,Magnitude,level-up,17,,,,no
sandshrew,Sandshrew,Dig,level-up,30,,,,no
sandshrew,Sandshrew,Swords Dance,level-up,38,,,,no
sandshrew,Sandshrew,Earthquake,level-up,46,,,,no
sandshrew,Sandshrew,Bulldoze,level-up,18,,,,no
sandshrew,Sandshrew,Agility,level-up,27,,,,no
sandslash,Sandslash,Scratch,level-up,1,,,,no
sandslash,Sandslash,Sand Attack,level-up,1,,,,no
sandslash,Sandslash,Slash,level-up,17,,,,no
sandslash,Sandslash,Poison Sting,level-up,27,,,,no
sandslash,Sandslash,Swift,level-up,36,,,,no
sandslash,Sandslash,Fury Swipes,level-up,47,,,,no
sandslash,Sandslash,Defense Curl,level-up,1,,,,no
sandslash,Sandslash,Sandstorm,level-up,52,,,,no
sandslash,Sandslash,Sand Tomb,level-up,52,,,,no
sandslash,Sandslash,Rapid Spin,level-up,13,,,,no
sandslash,Sandslash,Rollout,level-up,21,,,,no
sandslash,Sandslash,Crush Claw,level-up,22,,,,no
sandslash,Sandslash,Fury Cutter,level-up,28,,,,no
sandslash,Sandslash,Gyro Ball,level-up,45,,,,no
sandslash,Sandslash,Magnitude,level-up,17,,,,no
sandslash,Sandslash,Dig,level-up,30,,,,no
sandslash,Sandslash,Swords Dance,level-up,38,,,,no
sandslash,Sandslash,Earthquake,level-up,46,,,,no
sandslash,Sandslash,Bulldoze,level-up,18,,,,no
sandslash,Sandslash,Agility,level-up,1,,,,no
sandy-shocks,Sandy Shocks,Thunder Wave,level-up,1,,,,no
sandy-shocks,Sandy Shocks,Electric Terrain,level-up,1,,,,no
sandy-shocks,Sandy Shocks,Supersonic,level-up,1,,,,no
sandy-shocks,Sandy Shocks,Thunder Shock,level-up,1,,,,no
sandy-shocks,Sandy Shocks,Spark,level-up,7,,,,no
sandy-shocks,Sandy Shocks,Bulldoze,level-up,14,,,,no
sandy-shocks,Sandy Shocks,Charge Beam,level-up,21,,,,no
sandy-shocks,Sandy Shocks,Tri Attack,level-up,28,,,,no
sandy-shocks,Sandy Shocks,Screech,level-up,35,,,,no
sandy-shocks,Sandy Shocks,Heavy Slam,level-up,42,,,,no
sandy-shocks,Sandy Shocks,Metal Sound,level-up,49,,,,no
sandy-shocks,Sandy Shocks,Discharge,level-up,56,,,,no
sandy-shocks,Sandy Shocks,Earth Power,level-up,63,,,,no
sandy-shocks,Sandy Shocks,Mirror Coat,level-up,70,,,,no
sandy-shocks,Sandy Shocks,Gravity,level-up,77,,,,no
sandy-shocks,Sandy Shocks,Zap Cannon,level-up,84,,,,no
sandy-shocks,Sandy Shocks,Magnetic Flux,level-up,91,,,,no
sandy-shocks,Sandy Shocks,Sunny Day,reminder,0,,,,no
sandygast,Sandygast,Harden,level-up,1,,,,no
sandygast,Sandygast,Absorb,level-up,1,,,,no
sandygast,Sandygast,Astonish,level-up,5,,,,no
sandygast,Sandygast,Sand Attack,level-up,9,,,,no
sandygast,Sandygast,Sand Tomb,level-up,14,,,,no
sandygast,Sandygast,Mega Drain,level-up,18,,,,no
sandygast,Sandygast,Bulldoze,level-up,23,,,,no
sandygast,Sandygast,Hypnosis,level-up,27,,,,no
sandygast,Sandygast,Iron Defense,level-up,32,,,,no
sandygast,Sandygast,Giga Drain,level-up,36,,,,no
sandygast,Sandygast,Shadow Ball,level-up,41,,,,no
sandygast,Sandygast,Earth Power,level-up,45,,,,no
sandygast,Sandygast,Shore Up,level-up,50,,,,no
sandygast,Sandygast,Sandstorm,level-up,54,,,,no
sawk,Sawk,Rock Smash,level-up,1,,,,no
sawk,Sawk,Leer,level-up,1,,,,no
sawk,Sawk,Bide,level-up,5,,,,no
sawk,Sawk,Focus Energy,level-up,9,,,,no
sawk,Sawk,Double Kick,level-up,13,,,,no
sawk,Sawk,Low Sweep,level-up,17,,,,no
sawk,Sawk,Counter,level-up,21,,,,no
sawk,Sawk,Karate Chop,level-up,25,,,,no
sawk,Sawk,Brick Break,level-up,29,,,,no
sawk,Sawk,Bulk Up,level-up,33,,,,no
sawk,Sawk,Retaliate,level-up,37,,,,no
sawk,Sawk,Endure,level-up,41,,,,no
sawk,Sawk,Quick Guard,level-up,45,,,,no
sawk,Sawk,Close Combat,level-up,49,,,,no
sawk,Sawk,Reversal,level-up,53,,,,no
sawsbuck,Sawsbuck,Megahorn,level-up,1,,,,no
sawsbuck,Sawsbuck,Tackle,level-up,1,,,,no
sawsbuck,Sawsbuck,Camouflage,level-up,1,,,,no
sawsbuck,Sawsbuck,Growl,level-up,1,,,,no
sawsbuck,Sawsbuck,Sand Attack,level-up,1,,,,no
sawsbuck,Sawsbuck,Double Kick,level-up,10,,,,no
sawsbuck,Sawsbuck,Leech Seed,level-up,13,,,,no
sawsbuck,Sawsbuck,Feint Attack,level-up,16,,,,no
sawsbuck,Sawsbuck,Take Down,level-up,20,,,,no
sawsbuck,Sawsbuck,Jump Kick,level-up,24,,,,no
sawsbuck,Sawsbuck,Aromatherapy,level-up,28,,,,no
sawsbuck,Sawsbuck,Energy Ball,level-up,32,,,,no
sawsbuck,Sawsbuck,Charm,level-up,36,,,,no
sawsbuck,Sawsbuck,Horn Leech,level-up,37,,,,no
sawsbuck,Sawsbuck,Nature Power,level-up,44,,,,no
sawsbuck,Sawsbuck,Double-Edge,level-up,52,,,,no
sawsbuck,Sawsbuck,Solar Beam,level-up,60,,,,no
sawsbuck,Sawsbuck,Bullet Seed,level-up,16,,,,no
sawsbuck,Sawsbuck,Zen Headbutt,level-up,24,,,,no
scatterbug,Scatterbug,Tackle,level-up,1,,,,no
scatterbug,Scatterbug,String Shot,level-up,1,,,,no
scatterbug,Scatterbug,Stun Spore,level-up,6,,,,no
scatterbug,Scatterbug,Bug Bite,level-up,15,,,,no
scatterbug,Scatterbug,Poison Powder,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
sceptile,Sceptile,Pound,level-up,1,,,,no
sceptile,Sceptile,Leer,level-up,1,,,,no
sceptile,Sceptile,Absorb,level-up,1,,,,no
sceptile,Sceptile,Quick Attack,level-up,1,,,,no
sceptile,Sceptile,Fury Cutter,reminder,16,,,,no
sceptile,Sceptile,Pursuit,level-up,17,,,,no
sceptile,Sceptile,Screech,level-up,23,,,,no
sceptile,Sceptile,Leaf Blade,level-up,29,,,,no
sceptile,Sceptile,Agility,level-up,35,,,,no
sceptile,Sceptile,Slam,level-up,43,,,,no
sceptile,Sceptile,Detect,level-up,51,,,,no
sceptile,Sceptile,False Swipe,reminder,59,,,,no
sceptile,Sceptile,Night Slash,level-up,1,,,,no
sceptile,Sceptile,X-Scissor,reminder,16,,,,no
sceptile,Sceptile,Leaf Storm,level-up,67,,,,no
sceptile,Sceptile,Mega Drain,level-up,13,,,,no
sceptile,Sceptile,Dual Chop,level-up,36,,,,no
sceptile,Sceptile,Quick Guard,level-up,57,,,,no
sceptile,Sceptile,Energy Ball,reminder,1,,,,no
sceptile,Sceptile,Leafage,level-up,1,,,,no
sceptile,Sceptile,Assurance,level-up,20,,,,no
sceptile,Sceptile,Giga Drain,level-up,25,,,,no
sceptile,Sceptile,Double Team,level-up,35,,,,no
sceptile,Sceptile,Endeavor,level-up,56,,,,no
sceptile,Sceptile,Shed Tail,reminder,0,,,,no
scizor,Scizor,Quick Attack,level-up,1,,,,no
scizor,Scizor,Leer,level-up,1,,,,no
scizor,Scizor,Focus Energy,level-up,6,,,,no
scizor,Scizor,Pursuit,level-up,12,,,,no
scizor,Scizor,False Swipe,level-up,18,,,,no
scizor,Scizor,Agility,level-up,24,,,,no
scizor,Scizor,Metal Claw,level-up,30,,,,no
scizor,Scizor,Slash,level-up,36,,,,no
scizor,Scizor,Swords Dance,level-up,42,,,,no
scizor,Scizor,Double Team,level-up,48,,,,no
scizor,Scizor,Fury Cutter,level-up,46,,,,no
scizor,Scizor,Iron Defense,level-up,41,,,,no
scizor,Scizor,Razor Wind,level-up,33,,,,no
scizor,Scizor,X-Scissor,level-up,41,,,,no
scizor,Scizor,Night Slash,level-up,45,,,,no
scizor,Scizor,Double Hit,level-up,49,,,,no
scizor,Scizor,Iron Head,level-up,53,,,,no
scizor,Scizor,Bullet Punch,level-up,1,,,,no
scizor,Scizor,Feint,level-up,61,,,,no
scizor,Scizor,Wing Attack,level-up,1,,,,no
scizor,Scizor,Air Slash,level-up,1,,,,no
scizor,Scizor,Laser Focus,level-up,44,,,,no
scizor,Scizor,Vacuum Wave,level-up,1,,,,no
scolipede,Scolipede,Megahorn,level-up,1,,,,no
scolipede,Scolipede,Defense Curl,level-up,1,,,,no
scolipede,Scolipede,Rollout,level-up,1,,,,no
scolipede,Scolipede,Poison Sting,level-up,1,,,,no
scolipede,Scolipede,Screech,level-up,1,,,,no
scolipede,Scolipede,Pursuit,level-up,12,,,,no
scolipede,Scolipede,Protect,level-up,15,,,,no
scolipede,Scolipede,Poison Tail,level-up,19,,,,no
scolipede,Scolipede,Bug Bite,level-up,23,,,,no
scolipede,Scolipede,Venoshock,level-up,28,,,,no
scolipede,Scolipede,Baton Pass,level-up,30,,,,no
scolipede,Scolipede,Agility,level-up,33,,,,no
scolipede,Scolipede,Steamroller,level-up,39,,,,no
scolipede,Scolipede,Toxic,level-up,44,,,,no
scolipede,Scolipede,Rock Climb,level-up,50,,,,no
scolipede,Scolipede,Double-Edge,level-up,55,,,,no
scolipede,Scolipede,Venom Drench,level-up,47,,,,no
scolipede,Scolipede,Iron Defense,level-up,1,,,,no
scolipede,Scolipede,Take Down,level-up,34,,,,no
scolipede,Scolipede,Twineedle,naturalized-rare-tm,,showdown-gen-7,egg,egg,yes
scorbunny,Scorbunny,Tackle,level-up,1,,,,no
scorbunny,Scorbunny,Growl,level-up,1,,,,no
scorbunny,Scorbunny,Ember,level-up,6,,,,no
scorbunny,Scorbunny,Quick Attack,level-up,8,,,,no
scorbunny,Scorbunny,Double Kick,level-up,12,,,,no
scorbunny,Scorbunny,Flame Charge,level-up,17,,,,no
scorbunny,Scorbunny,Agility,level-up,20,,,,no
scorbunny,Scorbunny,Headbutt,level-up,24,,,,no
scorbunny,Scorbunny,Counter,level-up,28,,,,no
scorbunny,Scorbunny,Bounce,level-up,32,,,,no
scorbunny,Scorbunny,Double-Edge,level-up,36,,,,no
scorbunny,Scorbunny,High Jump Kick,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
scovillain,Scovillain,Flamethrower,level-up,0,,,,no
scovillain,Scovillain,Spicy Extract,level-up,0,,,,no
scovillain,Scovillain,Leer,level-up,1,,,,no
scovillain,Scovillain,Fire Fang,level-up,1,,,,no
scovillain,Scovillain,Leafage,level-up,1,,,,no
scovillain,Scovillain,Bite,level-up,4,,,,no
scovillain,Scovillain,Growth,level-up,10,,,,no
scovillain,Scovillain,Razor Leaf,level-up,13,,,,no
scovillain,Scovillain,Sunny Day,level-up,17,,,,no
scovillain,Scovillain,Bullet Seed,level-up,21,,,,no
scovillain,Scovillain,Headbutt,level-up,24,,,,no
scovillain,Scovillain,Zen Headbutt,level-up,28,,,,no
scovillain,Scovillain,Worry Seed,level-up,33,,,,no
scovillain,Scovillain,Crunch,level-up,38,,,,no
scovillain,Scovillain,Seed Bomb,level-up,44,,,,no
scovillain,Scovillain,Overheat,level-up,48,,,,no
scovillain,Scovillain,Solar Beam,level-up,48,,,,no
scrafty,Scrafty,Leer,level-up,1,,,,no
scrafty,Scrafty,Low Kick,level-up,1,,,,no
scrafty,Scrafty,Sand Attack,level-up,1,,,,no
scrafty,Scrafty,Feint Attack,level-up,1,,,,no
scrafty,Scrafty,Headbutt,level-up,12,,,,no
scrafty,Scrafty,Swagger,level-up,16,,,,no
scrafty,Scrafty,Brick Break,level-up,20,,,,no
scrafty,Scrafty,Payback,level-up,23,,,,no
scrafty,Scrafty,Chip Away,level-up,27,,,,no
scrafty,Scrafty,High Jump Kick,level-up,31,,,,no
scrafty,Scrafty,Scary Face,level-up,34,,,,no
scrafty,Scrafty,Crunch,level-up,38,,,,no
scrafty,Scrafty,Facade,level-up,45,,,,no
scrafty,Scrafty,Rock Climb,level-up,51,,,,no
scrafty,Scrafty,Focus Punch,level-up,58,,,,no
scrafty,Scrafty,Head Smash,level-up,65,,,,no
scrafty,Scrafty,Protect,level-up,20,,,,no
scrafty,Scrafty,Beat Up,level-up,24,,,,no
scrafty,Scrafty,Torment,level-up,20,,,,no
scraggy,Scraggy,Leer,level-up,1,,,,no
scraggy,Scraggy,Low Kick,level-up,1,,,,no
scraggy,Scraggy,Sand Attack,level-up,5,,,,no
scraggy,Scraggy,Feint Attack,level-up,9,,,,no
scraggy,Scraggy,Headbutt,level-up,12,,,,no
scraggy,Scraggy,Swagger,level-up,16,,,,no
scraggy,Scraggy,Brick Break,level-up,20,,,,no
